
1	0.198067	0.198077	0.197784	0.198074	0.198018	0.197926	0.197825	0.198509	0.197862	0.197913	0.198088	0.198093	0.197736	0.198103	0.198004	0.198113	0.198077	0.197707	0.198031	0.198091	0.197833	0.197953	0.19829	0.197955	0.198001	
2	0.198068	0.198061	0.197791	0.198073	0.198025	0.197937	0.197819	0.198502	0.197843	0.197934	0.198101	0.198081	0.197737	0.1981	0.198003	0.198103	0.198085	0.197722	0.198025	0.198084	0.197817	0.197979	0.198273	0.197984	0.197979	
3	0.198069	0.198062	0.197789	0.198074	0.198026	0.197936	0.197818	0.198507	0.197842	0.197933	0.198102	0.198082	0.197735	0.198101	0.198003	0.198104	0.198085	0.197719	0.198025	0.198085	0.197815	0.197979	0.198276	0.197984	0.197978	
4	0.198069	0.198063	0.197787	0.198075	0.198026	0.197935	0.197816	0.198512	0.19784	0.197932	0.198103	0.198082	0.197732	0.198102	0.198003	0.198105	0.198086	0.197716	0.198025	0.198086	0.197813	0.197978	0.198278	0.197983	0.197978	
5	0.19807	0.198063	0.197785	0.198075	0.198026	0.197934	0.197814	0.198517	0.197838	0.197932	0.198104	0.198083	0.197729	0.198103	0.198003	0.198106	0.198087	0.197713	0.198026	0.198087	0.197811	0.197978	0.198281	0.197983	0.197978	
6	0.198071	0.198064	0.197782	0.198076	0.198026	0.197934	0.197812	0.198522	0.197837	0.197931	0.198105	0.198084	0.197726	0.198104	0.198003	0.198107	0.198088	0.197711	0.198026	0.198087	0.197809	0.197978	0.198284	0.197983	0.197978	
7	0.198071	0.198064	0.19778	0.198077	0.198026	0.197933	0.19781	0.198527	0.197835	0.19793	0.198106	0.198085	0.197724	0.198105	0.198003	0.198108	0.198089	0.197708	0.198026	0.198088	0.197807	0.197978	0.198287	0.197983	0.197977	
8	0.198072	0.198065	0.197778	0.198078	0.198027	0.197932	0.197808	0.198533	0.197833	0.197929	0.198107	0.198086	0.197721	0.198106	0.198003	0.198109	0.19809	0.197705	0.198026	0.198089	0.197805	0.197977	0.19829	0.197983	0.197977	
9	0.198073	0.198066	0.197775	0.198078	0.198027	0.197932	0.197806	0.198538	0.197832	0.197929	0.198108	0.198086	0.197718	0.198107	0.198003	0.19811	0.19809	0.197701	0.198026	0.19809	0.197803	0.197977	0.198292	0.197982	0.197977	
10	0.198073	0.198066	0.197773	0.198079	0.198027	0.197931	0.197804	0.198543	0.19783	0.197928	0.198109	0.198087	0.197715	0.198108	0.198003	0.198111	0.198091	0.197698	0.198027	0.198091	0.197801	0.197977	0.198295	0.197982	0.197977	
11	0.198074	0.198067	0.197771	0.19808	0.198027	0.19793	0.197802	0.198549	0.197828	0.197927	0.19811	0.198088	0.197712	0.198109	0.198003	0.198112	0.198092	0.197695	0.198027	0.198092	0.197799	0.197977	0.198298	0.197982	0.197976	
12	0.198075	0.198067	0.197768	0.198081	0.198028	0.197929	0.1978	0.198554	0.197826	0.197926	0.198111	0.198089	0.197709	0.19811	0.198003	0.198113	0.198093	0.197692	0.198027	0.198093	0.197797	0.197976	0.198301	0.197982	0.197976	
13	0.198075	0.198068	0.197766	0.198081	0.198028	0.197929	0.197798	0.19856	0.197824	0.197925	0.198112	0.19809	0.197706	0.198111	0.198003	0.198114	0.198094	0.197689	0.198027	0.198093	0.197795	0.197976	0.198304	0.197981	0.197976	
14	0.198076	0.198069	0.197764	0.198082	0.198028	0.197928	0.197796	0.198565	0.197823	0.197925	0.198113	0.198091	0.197703	0.198112	0.198003	0.198115	0.198095	0.197686	0.198028	0.198094	0.197792	0.197976	0.198307	0.197981	0.197975	
15	0.198077	0.198069	0.197761	0.198083	0.198028	0.197927	0.197793	0.198571	0.197821	0.197924	0.198114	0.198091	0.1977	0.198113	0.198003	0.198117	0.198096	0.197683	0.198028	0.198095	0.19779	0.197975	0.19831	0.197981	0.197975	
16	0.198078	0.19807	0.197759	0.198084	0.198028	0.197926	0.197791	0.198577	0.197819	0.197923	0.198116	0.198092	0.197697	0.198114	0.198003	0.198118	0.198097	0.197679	0.198028	0.198096	0.197788	0.197975	0.198313	0.197981	0.197975	
17	0.198078	0.198071	0.197756	0.198084	0.198029	0.197925	0.197789	0.198583	0.197817	0.197922	0.198117	0.198093	0.197694	0.198115	0.198003	0.198119	0.198098	0.197676	0.198028	0.198097	0.197786	0.197975	0.198317	0.19798	0.197974	
18	0.198079	0.198071	0.197754	0.198085	0.198029	0.197925	0.197787	0.198589	0.197815	0.197921	0.198118	0.198094	0.197691	0.198116	0.198003	0.19812	0.198099	0.197673	0.198028	0.198098	0.197784	0.197974	0.19832	0.19798	0.197974	
19	0.19808	0.198072	0.197751	0.198086	0.198029	0.197924	0.197785	0.198594	0.197813	0.197921	0.198119	0.198095	0.197688	0.198117	0.198003	0.198121	0.198099	0.197669	0.198029	0.198099	0.197781	0.197974	0.198323	0.19798	0.197974	
