
1	0.142797	0.142936	0.142827	0.142858	0.142855	0.142873	0.142854	0.142841	0.142842	0.142865	0.142872	0.142849	0.14289	0.142841	0.14303	0.142717	0.142958	0.142731	0.142935	0.142662	0.142968	0.142827	0.142894	0.142866	0.142888	0.142817	0.142885	0.142823	0.142814	0.14289	0.142808	0.142868	0.142838	0.142905	0.142877	0.142853	0.142838	0.142831	0.142886	0.14286	0.142907	0.142824	
2	0.142799	0.142911	0.142837	0.142881	0.142842	0.142873	0.142857	0.142833	0.142851	0.142856	0.142873	0.142853	0.142882	0.142851	0.143035	0.142724	0.142941	0.142713	0.142936	0.142677	0.142974	0.142817	0.142903	0.142868	0.142885	0.14283	0.142883	0.142813	0.142809	0.142892	0.142827	0.142868	0.14283	0.142907	0.142867	0.142869	0.142842	0.142827	0.142884	0.142857	0.142897	0.142825	
3	0.142798	0.142911	0.142837	0.142881	0.142842	0.142873	0.142857	0.142833	0.142851	0.142856	0.142874	0.142853	0.142882	0.142851	0.143036	0.142723	0.142942	0.142711	0.142937	0.142675	0.142975	0.142817	0.142904	0.142868	0.142886	0.14283	0.142884	0.142813	0.142808	0.142892	0.142827	0.142868	0.14283	0.142907	0.142867	0.14287	0.142842	0.142826	0.142884	0.142857	0.142898	0.142824	
4	0.142798	0.142912	0.142837	0.142882	0.142842	0.142873	0.142857	0.142833	0.142851	0.142856	0.142874	0.142853	0.142882	0.142851	0.143038	0.142722	0.142943	0.14271	0.142937	0.142674	0.142977	0.142816	0.142904	0.142868	0.142886	0.14283	0.142884	0.142812	0.142808	0.142893	0.142827	0.142868	0.142829	0.142908	0.142867	0.14287	0.142841	0.142826	0.142884	0.142857	0.142898	0.142824	
5	0.142797	0.142912	0.142836	0.142882	0.142842	0.142873	0.142857	0.142833	0.142851	0.142856	0.142874	0.142853	0.142882	0.142851	0.14304	0.14272	0.142944	0.142708	0.142938	0.142672	0.142978	0.142816	0.142905	0.142868	0.142886	0.142829	0.142884	0.142812	0.142807	0.142893	0.142826	0.142868	0.142829	0.142909	0.142868	0.14287	0.142841	0.142826	0.142885	0.142857	0.142898	0.142824	
6	0.142797	0.142913	0.142836	0.142882	0.142842	0.142873	0.142857	0.142832	0.142851	0.142856	0.142874	0.142853	0.142883	0.142851	0.143042	0.142719	0.142945	0.142707	0.142939	0.14267	0.142979	0.142815	0.142905	0.142868	0.142887	0.142829	0.142884	0.142811	0.142807	0.142893	0.142826	0.142868	0.142829	0.142909	0.142868	0.14287	0.142841	0.142825	0.142885	0.142857	0.142899	0.142823	
7	0.142796	0.142914	0.142836	0.142882	0.142842	0.142873	0.142857	0.142832	0.142851	0.142856	0.142874	0.142853	0.142883	0.142851	0.143044	0.142718	0.142946	0.142705	0.14294	0.142668	0.14298	0.142815	0.142906	0.142868	0.142887	0.142829	0.142885	0.142811	0.142806	0.142894	0.142826	0.142868	0.142828	0.14291	0.142868	0.14287	0.142841	0.142825	0.142885	0.142857	0.142899	0.142823	
8	0.142795	0.142914	0.142836	0.142883	0.142841	0.142874	0.142857	0.142832	0.14285	0.142856	0.142874	0.142853	0.142883	0.142851	0.143046	0.142716	0.142947	0.142703	0.142941	0.142666	0.142981	0.142815	0.142906	0.142868	0.142887	0.142829	0.142885	0.14281	0.142806	0.142894	0.142826	0.142868	0.142828	0.14291	0.142868	0.14287	0.142841	0.142825	0.142885	0.142857	0.1429	0.142823	
9	0.142795	0.142915	0.142836	0.142883	0.142841	0.142874	0.142857	0.142832	0.14285	0.142856	0.142875	0.142853	0.142884	0.14285	0.143047	0.142715	0.142948	0.142702	0.142941	0.142664	0.142983	0.142814	0.142907	0.142868	0.142887	0.142828	0.142885	0.14281	0.142805	0.142895	0.142825	0.142869	0.142828	0.142911	0.142868	0.14287	0.142841	0.142824	0.142886	0.142857	0.1429	0.142822	
10	0.142794	0.142915	0.142835	0.142883	0.142841	0.142874	0.142857	0.142831	0.14285	0.142856	0.142875	0.142853	0.142884	0.14285	0.143049	0.142713	0.142949	0.1427	0.142942	0.142662	0.142984	0.142814	0.142907	0.142869	0.142888	0.142828	0.142886	0.142809	0.142805	0.142895	0.142825	0.142869	0.142828	0.142911	0.142868	0.14287	0.14284	0.142824	0.142886	0.142857	0.142901	0.142822	
11	0.142794	0.142916	0.142835	0.142884	0.142841	0.142874	0.142857	0.142831	0.14285	0.142856	0.142875	0.142853	0.142884	0.14285	0.143051	0.142712	0.142949	0.142699	0.142943	0.14266	0.142985	0.142813	0.142908	0.142869	0.142888	0.142828	0.142886	0.142809	0.142804	0.142895	0.142825	0.142869	0.142827	0.142912	0.142868	0.142871	0.14284	0.142824	0.142886	0.142857	0.142901	0.142821	
12	0.142793	0.142916	0.142835	0.142884	0.142841	0.142874	0.142857	0.142831	0.14285	0.142856	0.142875	0.142853	0.142884	0.14285	0.143053	0.14271	0.14295	0.142697	0.142944	0.142658	0.142987	0.142813	0.142908	0.142869	0.142888	0.142827	0.142886	0.142808	0.142804	0.142896	0.142824	0.142869	0.142827	0.142912	0.142868	0.142871	0.14284	0.142823	0.142887	0.142857	0.142901	0.142821	
13	0.142792	0.142917	0.142835	0.142884	0.142841	0.142875	0.142857	0.142831	0.14285	0.142856	0.142875	0.142853	0.142885	0.14285	0.143055	0.142709	0.142951	0.142696	0.142945	0.142656	0.142988	0.142812	0.142909	0.142869	0.142889	0.142827	0.142886	0.142808	0.142803	0.142896	0.142824	0.142869	0.142827	0.142913	0.142868	0.142871	0.14284	0.142823	0.142887	0.142857	0.142902	0.142821	
14	0.142792	0.142918	0.142834	0.142884	0.14284	0.142875	0.142857	0.14283	0.14285	0.142856	0.142876	0.142853	0.142885	0.14285	0.143057	0.142707	0.142952	0.142694	0.142946	0.142654	0.142989	0.142812	0.142909	0.142869	0.142889	0.142827	0.142887	0.142807	0.142803	0.142896	0.142824	0.142869	0.142826	0.142913	0.142869	0.142871	0.14284	0.142823	0.142887	0.142857	0.142902	0.14282	
15	0.142791	0.142918	0.142834	0.142885	0.14284	0.142875	0.142857	0.14283	0.14285	0.142856	0.142876	0.142853	0.142885	0.14285	0.143059	0.142706	0.142953	0.142692	0.142947	0.142652	0.142991	0.142811	0.14291	0.142869	0.142889	0.142826	0.142887	0.142807	0.142802	0.142897	0.142823	0.142869	0.142826	0.142914	0.142869	0.142871	0.14284	0.142822	0.142887	0.142857	0.142903	0.14282	
16	0.14279	0.142919	0.142834	0.142885	0.14284	0.142875	0.142857	0.14283	0.14285	0.142856	0.142876	0.142853	0.142885	0.14285	0.143061	0.142704	0.142954	0.142691	0.142948	0.14265	0.142992	0.142811	0.14291	0.142869	0.14289	0.142826	0.142887	0.142806	0.142802	0.142897	0.142823	0.142869	0.142826	0.142915	0.142869	0.142871	0.142839	0.142822	0.142888	0.142857	0.142903	0.14282	
17	0.14279	0.14292	0.142834	0.142885	0.14284	0.142875	0.142857	0.142829	0.14285	0.142856	0.142876	0.142853	0.142886	0.14285	0.143063	0.142703	0.142955	0.142689	0.142949	0.142648	0.142993	0.14281	0.142911	0.142869	0.14289	0.142826	0.142888	0.142806	0.142801	0.142898	0.142823	0.14287	0.142825	0.142915	0.142869	0.142871	0.142839	0.142822	0.142888	0.142857	0.142904	0.142819	
18	0.142789	0.14292	0.142833	0.142885	0.14284	0.142875	0.142857	0.142829	0.14285	0.142856	0.142876	0.142853	0.142886	0.14285	0.143066	0.142701	0.142956	0.142687	0.142949	0.142646	0.142995	0.14281	0.142911	0.14287	0.14289	0.142825	0.142888	0.142805	0.1428	0.142898	0.142822	0.14287	0.142825	0.142916	0.142869	0.142872	0.142839	0.142821	0.142888	0.142857	0.142904	0.142819	
19	0.142788	0.142921	0.142833	0.142886	0.14284	0.142876	0.142857	0.142829	0.14285	0.142856	0.142876	0.142853	0.142886	0.14285	0.143068	0.1427	0.142957	0.142685	0.14295	0.142644	0.142996	0.14281	0.142912	0.14287	0.142891	0.142825	0.142888	0.142805	0.1428	0.142898	0.142822	0.14287	0.142825	0.142916	0.142869	0.142872	0.142839	0.142821	0.142889	0.142856	0.142905	0.142818	
20	0.142788	0.142921	0.142833	0.142886	0.142839	0.142876	0.142857	0.142829	0.14285	0.142856	0.142877	0.142853	0.142887	0.14285	0.14307	0.142698	0.142958	0.142684	0.142951	0.142641	0.142997	0.142809	0.142912	0.14287	0.142891	0.142825	0.142889	0.142804	0.142799	0.142899	0.142821	0.14287	0.142824	0.142917	0.142869	0.142872	0.142839	0.142821	0.142889	0.142856	0.142905	0.142818	
21	0.142787	0.142922	0.142833	0.142886	0.142839	0.142876	0.142857	0.142828	0.14285	0.142856	0.142877	0.142853	0.142887	0.14285	0.143072	0.142696	0.142959	0.142682	0.142952	0.142639	0.142999	0.142809	0.142913	0.14287	0.142891	0.142825	0.142889	0.142804	0.142799	0.142899	0.142821	0.14287	0.142824	0.142918	0.142869	0.142872	0.142839	0.14282	0.142889	0.142856	0.142906	0.142818	
22	0.142786	0.142923	0.142832	0.142887	0.142839	0.142876	0.142857	0.142828	0.142849	0.142856	0.142877	0.142853	0.142887	0.14285	0.143074	0.142695	0.14296	0.14268	0.142953	0.142637	0.143	0.142808	0.142914	0.14287	0.142892	0.142824	0.142889	0.142803	0.142798	0.1429	0.142821	0.14287	0.142824	0.142918	0.142869	0.142872	0.142838	0.14282	0.14289	0.142856	0.142906	0.142817	
23	0.142785	0.142923	0.142832	0.142887	0.142839	0.142876	0.142857	0.142828	0.142849	0.142856	0.142877	0.142853	0.142888	0.142849	0.143076	0.142693	0.142961	0.142678	0.142954	0.142635	0.143002	0.142808	0.142914	0.14287	0.142892	0.142824	0.14289	0.142803	0.142797	0.1429	0.14282	0.14287	0.142823	0.142919	0.14287	0.142872	0.142838	0.14282	0.14289	0.142856	0.142907	0.142817	
24	0.142785	0.142924	0.142832	0.142887	0.142839	0.142877	0.142857	0.142827	0.142849	0.142856	0.142877	0.142852	0.142888	0.142849	0.143078	0.142692	0.142962	0.142677	0.142955	0.142633	0.143003	0.142807	0.142915	0.14287	0.142892	0.142824	0.14289	0.142802	0.142797	0.142901	0.14282	0.14287	0.142823	0.142919	0.14287	0.142872	0.142838	0.142819	0.14289	0.142856	0.142907	0.142816	
25	0.142784	0.142925	0.142832	0.142888	0.142839	0.142877	0.142857	0.142827	0.142849	0.142856	0.142878	0.142852	0.142888	0.142849	0.143081	0.14269	0.142963	0.142675	0.142956	0.14263	0.143005	0.142807	0.142915	0.14287	0.142893	0.142823	0.14289	0.142802	0.142796	0.142901	0.14282	0.142871	0.142823	0.14292	0.14287	0.142873	0.142838	0.142819	0.142891	0.142856	0.142908	0.142816	
26	0.142783	0.142925	0.142831	0.142888	0.142838	0.142877	0.142857	0.142827	0.142849	0.142856	0.142878	0.142852	0.142888	0.142849	0.143083	0.142688	0.142965	0.142673	0.142957	0.142628	0.143006	0.142806	0.142916	0.142871	0.142893	0.142823	0.142891	0.142801	0.142796	0.142901	0.142819	0.142871	0.142822	0.142921	0.14287	0.142873	0.142838	0.142818	0.142891	0.142856	0.142908	0.142816	
27	0.142782	0.142926	0.142831	0.142888	0.142838	0.142877	0.142857	0.142827	0.142849	0.142856	0.142878	0.142852	0.142889	0.142849	0.143085	0.142686	0.142966	0.142671	0.142958	0.142626	0.143008	0.142806	0.142916	0.142871	0.142893	0.142822	0.142891	0.142801	0.142795	0.142902	0.142819	0.142871	0.142822	0.142921	0.14287	0.142873	0.142837	0.142818	0.142891	0.142856	0.142909	0.142815	
28	0.142782	0.142927	0.142831	0.142888	0.142838	0.142877	0.142857	0.142826	0.142849	0.142856	0.142878	0.142852	0.142889	0.142849	0.143088	0.142685	0.142967	0.142669	0.142959	0.142623	0.143009	0.142805	0.142917	0.142871	0.142894	0.142822	0.142891	0.1428	0.142794	0.142902	0.142818	0.142871	0.142822	0.142922	0.14287	0.142873	0.142837	0.142818	0.142892	0.142856	0.142909	0.142815	
29	0.142781	0.142928	0.142831	0.142889	0.142838	0.142878	0.142857	0.142826	0.142849	0.142856	0.142879	0.142852	0.142889	0.142849	0.14309	0.142683	0.142968	0.142667	0.14296	0.142621	0.143011	0.142804	0.142918	0.142871	0.142894	0.142822	0.142892	0.142799	0.142794	0.142903	0.142818	0.142871	0.142821	0.142923	0.14287	0.142873	0.142837	0.142817	0.142892	0.142856	0.14291	0.142814	
30	0.14278	0.142928	0.14283	0.142889	0.142838	0.142878	0.142857	0.142826	0.142849	0.142856	0.142879	0.142852	0.14289	0.142849	0.143092	0.142681	0.142969	0.142665	0.142961	0.142619	0.143012	0.142804	0.142918	0.142871	0.142895	0.142821	0.142892	0.142799	0.142793	0.142903	0.142818	0.142871	0.142821	0.142923	0.142871	0.142873	0.142837	0.142817	0.142892	0.142856	0.14291	0.142814	
31	0.142779	0.142929	0.14283	0.142889	0.142837	0.142878	0.142857	0.142825	0.142849	0.142856	0.142879	0.142852	0.14289	0.142849	0.143095	0.142679	0.14297	0.142663	0.142962	0.142616	0.143014	0.142803	0.142919	0.142871	0.142895	0.142821	0.142892	0.142798	0.142792	0.142904	0.142817	0.142871	0.142821	0.142924	0.142871	0.142874	0.142837	0.142816	0.142893	0.142856	0.142911	0.142814	
32	0.142779	0.14293	0.14283	0.14289	0.142837	0.142878	0.142857	0.142825	0.142849	0.142856	0.142879	0.142852	0.14289	0.142849	0.143097	0.142678	0.142971	0.142661	0.142963	0.142614	0.143015	0.142803	0.14292	0.142871	0.142895	0.142821	0.142893	0.142798	0.142792	0.142904	0.142817	0.142872	0.14282	0.142925	0.142871	0.142874	0.142836	0.142816	0.142893	0.142856	0.142911	0.142813	
33	0.142778	0.14293	0.14283	0.14289	0.142837	0.142878	0.142857	0.142825	0.142849	0.142856	0.142879	0.142852	0.142891	0.142849	0.143099	0.142676	0.142972	0.142659	0.142965	0.142611	0.143017	0.142802	0.14292	0.142872	0.142896	0.14282	0.142893	0.142797	0.142791	0.142905	0.142816	0.142872	0.14282	0.142925	0.142871	0.142874	0.142836	0.142816	0.142894	0.142856	0.142912	0.142813	
34	0.142777	0.142931	0.142829	0.14289	0.142837	0.142879	0.142857	0.142824	0.142849	0.142856	0.14288	0.142852	0.142891	0.142849	0.143102	0.142674	0.142974	0.142658	0.142966	0.142609	0.143019	0.142802	0.142921	0.142872	0.142896	0.14282	0.142893	0.142796	0.14279	0.142905	0.142816	0.142872	0.142819	0.142926	0.142871	0.142874	0.142836	0.142815	0.142894	0.142856	0.142912	0.142812	
35	0.142776	0.142932	0.142829	0.142891	0.142837	0.142879	0.142857	0.142824	0.142848	0.142856	0.14288	0.142852	0.142891	0.142848	0.143104	0.142672	0.142975	0.142655	0.142967	0.142606	0.14302	0.142801	0.142921	0.142872	0.142896	0.14282	0.142894	0.142796	0.14279	0.142906	0.142816	0.142872	0.142819	0.142927	0.142871	0.142874	0.142836	0.142815	0.142894	0.142856	0.142913	0.142812	
36	0.142775	0.142933	0.142829	0.142891	0.142836	0.142879	0.142857	0.142824	0.142848	0.142856	0.14288	0.142852	0.142892	0.142848	0.143107	0.14267	0.142976	0.142653	0.142968	0.142604	0.143022	0.142801	0.142922	0.142872	0.142897	0.142819	0.142894	0.142795	0.142789	0.142906	0.142815	0.142872	0.142819	0.142927	0.142871	0.142874	0.142835	0.142814	0.142895	0.142856	0.142914	0.142811	
37	0.142775	0.142933	0.142828	0.142891	0.142836	0.142879	0.142857	0.142823	0.142848	0.142856	0.14288	0.142852	0.142892	0.142848	0.143109	0.142668	0.142977	0.142651	0.142969	0.142601	0.143024	0.1428	0.142923	0.142872	0.142897	0.142819	0.142894	0.142795	0.142788	0.142907	0.142815	0.142872	0.142818	0.142928	0.142871	0.142875	0.142835	0.142814	0.142895	0.142856	0.142914	0.142811	
38	0.142774	0.142934	0.142828	0.142892	0.142836	0.142879	0.142857	0.142823	0.142848	0.142856	0.142881	0.142852	0.142892	0.142848	0.143112	0.142666	0.142978	0.142649	0.14297	0.142599	0.143025	0.142799	0.142923	0.142872	0.142898	0.142818	0.142895	0.142794	0.142788	0.142907	0.142814	0.142872	0.142818	0.142929	0.142872	0.142875	0.142835	0.142813	0.142895	0.142856	0.142915	0.14281	
