
1	366.657	371.386	377.272	370.114	366.794	375.068	317.002	311.371	323.063	312.818	316.184	320.3	325.263	323.309	319.462	319.157	314.854	320.107	320.94	314.284	320.903	320.123	311.514	323.837	325.9	320.051	323.801	316.975	325.145	319.131	325.486	317.662	316.399	322.961	319.504	319.784	327.357	321.177	328.647	319.662	319.973	323.687	1	1	1	1	1	1	
2	366.656	371.386	377.272	370.114	366.794	375.067	317.002	311.372	323.063	312.819	316.185	320.298	325.263	323.308	319.46	319.156	314.854	320.109	320.941	314.284	320.903	320.124	311.514	323.835	325.899	320.051	323.801	316.974	325.145	319.129	325.486	317.661	316.399	322.961	319.503	319.782	327.355	321.176	328.647	319.661	319.974	323.685	1	1	1	1	1	1	
3	366.656	371.385	377.271	370.113	366.794	375.067	317.002	311.371	323.063	312.819	316.184	320.298	325.263	323.308	319.46	319.155	314.853	320.108	320.941	314.284	320.903	320.123	311.514	323.834	325.898	320.051	323.8	316.974	325.144	319.129	325.485	317.66	316.399	322.96	319.502	319.782	327.355	321.176	328.647	319.661	319.973	323.685	1	1	1	1	1	1	
4	366.656	371.385	377.271	370.113	366.793	375.067	317.001	311.371	323.062	312.818	316.184	320.297	325.262	323.308	319.459	319.155	314.853	320.108	320.94	314.283	320.902	320.123	311.513	323.834	325.898	320.05	323.8	316.973	325.144	319.129	325.485	317.66	316.399	322.96	319.502	319.782	327.355	321.176	328.646	319.661	319.973	323.685	1	1	1	1	1	1	
5	366.655	371.385	377.27	370.113	366.793	375.066	317.001	311.37	323.062	312.818	316.184	320.297	325.262	323.307	319.459	319.155	314.853	320.107	320.94	314.283	320.902	320.123	311.513	323.834	325.898	320.05	323.8	316.973	325.144	319.128	325.484	317.66	316.398	322.96	319.501	319.781	327.354	321.175	328.646	319.66	319.973	323.684	1	1	1	1	1	1	
6	366.655	371.384	377.27	370.112	366.793	375.066	317.001	311.37	323.061	312.818	316.184	320.297	325.262	323.307	319.458	319.154	314.853	320.107	320.94	314.282	320.902	320.122	311.513	323.833	325.897	320.05	323.799	316.973	325.143	319.128	325.484	317.659	316.398	322.959	319.501	319.781	327.354	321.175	328.646	319.66	319.972	323.684	1	1	1	1	1	1	
7	366.655	371.384	377.269	370.112	366.792	375.065	317	311.37	323.061	312.817	316.183	320.296	325.261	323.307	319.458	319.154	314.852	320.107	320.94	314.282	320.901	320.122	311.512	323.833	325.897	320.049	323.799	316.972	325.143	319.128	325.484	317.659	316.398	322.959	319.501	319.781	327.353	321.175	328.645	319.66	319.972	323.684	1	1	1	1	1	1	
8	366.654	371.384	377.269	370.111	366.792	375.065	317	311.369	323.061	312.817	316.183	320.296	325.261	323.306	319.458	319.154	314.852	320.106	320.939	314.281	320.901	320.121	311.512	323.832	325.896	320.049	323.799	316.972	325.143	319.127	325.483	317.659	316.397	322.959	319.5	319.78	327.353	321.174	328.645	319.659	319.972	323.683	1	1	1	1	1	1	
9	366.654	371.383	377.268	370.111	366.791	375.065	316.999	311.369	323.06	312.817	316.183	320.295	325.261	323.306	319.457	319.153	314.852	320.106	320.939	314.281	320.9	320.121	311.512	323.832	325.896	320.048	323.798	316.972	325.142	319.127	325.483	317.658	316.397	322.958	319.5	319.78	327.353	321.174	328.645	319.659	319.971	323.683	1	1	1	1	1	1	
10	366.653	371.383	377.268	370.111	366.791	375.064	316.999	311.368	323.06	312.816	316.182	320.295	325.26	323.306	319.457	319.153	314.851	320.105	320.939	314.281	320.9	320.121	311.511	323.831	325.896	320.048	323.798	316.971	325.142	319.127	325.482	317.658	316.397	322.958	319.499	319.78	327.352	321.173	328.644	319.659	319.971	323.683	1	1	1	1	1	1	
11	366.653	371.382	377.267	370.11	366.791	375.064	316.999	311.368	323.06	312.816	316.182	320.294	325.26	323.305	319.456	319.153	314.851	320.105	320.938	314.28	320.9	320.12	311.511	323.831	325.895	320.048	323.798	316.971	325.142	319.126	325.482	317.658	316.396	322.958	319.499	319.779	327.352	321.173	328.644	319.658	319.971	323.682	1	1	1	1	1	1	
