
1	131.509
2	131.509
3	131.509
4	131.508
5	131.508
6	131.507
7	131.507
8	131.507
9	131.506
10	131.506
11	131.506
12	131.505
13	131.505
14	131.504
15	131.504
16	131.504
17	131.503
18	131.503
19	131.502
20	131.502
21	131.502
22	131.501
23	131.501
24	131.5
25	131.5
26	131.499
27	131.499
28	131.499
29	131.498
30	131.498
31	131.497
32	131.497
33	131.496
34	131.496
35	131.495
36	131.495
37	131.494
38	131.494
39	131.493
40	131.493
41	131.492
42	131.492
43	131.491
44	131.491
45	131.49
46	131.49
47	131.489
48	131.488
49	131.488
50	131.487
51	131.487
52	131.486
53	131.486
54	131.485
55	131.484
56	131.484
57	131.483
58	131.483
59	131.482
60	131.481
61	131.481
62	131.48
63	131.48
64	131.479
65	131.478
66	131.478
67	131.477
68	131.476
69	131.476
70	131.475
71	131.474
72	131.473
73	131.473
74	131.472
75	131.471
76	131.471
77	131.47
78	131.469
79	131.468
80	131.468
81	131.467
82	131.466
83	131.465
84	131.464
85	131.464
86	131.463
87	131.462
88	131.461
89	131.46
90	131.46
91	131.459
92	131.458
93	131.457
94	131.456
95	131.455
96	131.454
97	131.453
98	131.452
99	131.452
100	131.451
101	131.45
102	131.449
103	131.448
104	131.447
105	131.446
106	131.445
107	131.444
108	131.443
109	131.442
110	131.441
111	131.44
112	131.439
113	131.438
114	131.436
115	131.435
116	131.434
117	131.433
118	131.432
119	131.431
120	131.43
121	131.429
122	131.427
123	131.426
124	131.425
125	131.424
126	131.423
127	131.421
128	131.42
129	131.419
130	131.418
131	131.416
132	131.415
133	131.414
134	131.413
135	131.411
136	131.41
137	131.409
138	131.407
139	131.406
140	131.404
141	131.403
142	131.402
143	131.4
144	131.399
145	131.397
146	131.396
147	131.394
148	131.393
149	131.391
150	131.39
151	131.388
152	131.386
153	131.385
154	131.383
155	131.382
156	131.38
157	131.378
158	131.377
159	131.375
160	131.373
161	131.371
162	131.37
163	131.368
164	131.366
165	131.364
166	131.362
167	131.361
168	131.359
169	131.357
170	131.355
171	131.353
172	131.351
173	131.349
174	131.347
175	131.345
176	131.343
177	131.341
178	131.339
179	131.337
180	131.335
181	131.333
182	131.331
183	131.328
