
1	0.141821	0.14175	0.141616	0.141785	0.141728	0.141758	0.141774	0.141739	0.141752	0.141693	0.141726	0.141792	0.141772	0.14177	0.141566	0.141773	0.141807	0.141787	0.141745	0.141783	0.141645	0.141743	0.141779	0.141792	0.141725	0.141764	0.141808	0.141743	0.141736	0.141723	0.141666	0.141684	0.141985	0.141752	0.141728	0.141682	0.141729	0.141743	0.141859	0.141743	0.141728	0.141698	
2	0.141812	0.141759	0.141596	0.141792	0.141718	0.141779	0.14177	0.141717	0.14177	0.141704	0.141724	0.141788	0.141775	0.141763	0.141554	0.141764	0.141829	0.141787	0.141731	0.141803	0.141619	0.141759	0.141788	0.141789	0.141725	0.141765	0.141833	0.141731	0.141727	0.141723	0.141666	0.141678	0.142003	0.141741	0.141721	0.141688	0.141754	0.141748	0.141858	0.141741	0.141725	0.141677	
3	0.141819	0.14176	0.14158	0.141797	0.141715	0.141782	0.141773	0.141714	0.141772	0.141699	0.141722	0.141792	0.141778	0.141764	0.141534	0.141766	0.141837	0.141791	0.141729	0.141809	0.141606	0.14176	0.141793	0.141794	0.141722	0.141767	0.141842	0.14173	0.141725	0.141721	0.141657	0.141671	0.142029	0.14174	0.141718	0.141682	0.141755	0.141748	0.141869	0.14174	0.141722	0.14167	
4	0.141826	0.141762	0.141562	0.141802	0.141712	0.141786	0.141775	0.14171	0.141775	0.141694	0.14172	0.141797	0.141782	0.141766	0.141511	0.141768	0.141847	0.141796	0.141727	0.141815	0.141591	0.141761	0.141798	0.141799	0.14172	0.141769	0.141852	0.141728	0.141723	0.141718	0.141648	0.141663	0.142059	0.14174	0.141715	0.141675	0.141755	0.141748	0.141882	0.14174	0.14172	0.141662	
5	0.141835	0.141763	0.141543	0.141808	0.141708	0.14179	0.141778	0.141707	0.141777	0.141689	0.141717	0.141802	0.141785	0.141768	0.141487	0.14177	0.141857	0.141801	0.141725	0.141822	0.141575	0.141763	0.141803	0.141804	0.141717	0.141771	0.141864	0.141726	0.14172	0.141715	0.141637	0.141654	0.142092	0.141739	0.141712	0.141667	0.141756	0.141748	0.141896	0.141739	0.141717	0.141653	
6	0.141844	0.141765	0.141522	0.141814	0.141704	0.141795	0.141782	0.141702	0.141781	0.141683	0.141713	0.141808	0.141789	0.14177	0.14146	0.141773	0.141869	0.141807	0.141723	0.14183	0.141557	0.141764	0.141809	0.14181	0.141714	0.141773	0.141876	0.141724	0.141718	0.141712	0.141626	0.141645	0.142128	0.141738	0.141708	0.141659	0.141757	0.141748	0.141912	0.141738	0.141714	0.141643	
7	0.141854	0.141767	0.141498	0.141821	0.141699	0.1418	0.141785	0.141698	0.141784	0.141676	0.14171	0.141815	0.141794	0.141773	0.141429	0.141776	0.141882	0.141813	0.14172	0.141839	0.141537	0.141766	0.141815	0.141817	0.14171	0.141776	0.141889	0.141721	0.141714	0.141708	0.141613	0.141634	0.142168	0.141737	0.141704	0.14165	0.141758	0.141748	0.141929	0.141737	0.14171	0.141632	
8	0.141865	0.141769	0.141472	0.141829	0.141694	0.141805	0.141789	0.141693	0.141788	0.141668	0.141706	0.141822	0.141799	0.141776	0.141396	0.141779	0.141896	0.14182	0.141717	0.141849	0.141515	0.141768	0.141822	0.141824	0.141706	0.141779	0.141904	0.141718	0.141711	0.141704	0.141599	0.141622	0.142212	0.141736	0.141699	0.141639	0.141759	0.141748	0.141948	0.141736	0.141706	0.14162	
9	0.141878	0.141771	0.141443	0.141838	0.141689	0.141811	0.141794	0.141687	0.141792	0.14166	0.141702	0.14183	0.141804	0.141779	0.141359	0.141782	0.141911	0.141828	0.141714	0.141859	0.141491	0.141771	0.14183	0.141832	0.141702	0.141783	0.141921	0.141715	0.141707	0.1417	0.141583	0.141609	0.142261	0.141735	0.141694	0.141628	0.141761	0.141748	0.141969	0.141735	0.141702	0.141607	
10	0.141891	0.141774	0.141411	0.141847	0.141683	0.141818	0.141798	0.141681	0.141797	0.141651	0.141697	0.141838	0.14181	0.141782	0.141319	0.141786	0.141929	0.141836	0.141711	0.141871	0.141464	0.141773	0.141839	0.141841	0.141697	0.141786	0.141939	0.141712	0.141703	0.141695	0.141566	0.141595	0.142315	0.141734	0.141689	0.141616	0.141762	0.141748	0.141993	0.141734	0.141698	0.141592	
11	0.141907	0.141776	0.141376	0.141858	0.141676	0.141826	0.141804	0.141674	0.141802	0.141641	0.141692	0.141848	0.141817	0.141786	0.141274	0.14179	0.141948	0.141846	0.141707	0.141884	0.141434	0.141776	0.141848	0.141851	0.141692	0.141791	0.141959	0.141709	0.141698	0.141689	0.141547	0.141579	0.142374	0.141732	0.141682	0.141602	0.141764	0.141749	0.142018	0.141732	0.141692	0.141576	
12	0.141923	0.141779	0.141337	0.14187	0.141669	0.141834	0.14181	0.141666	0.141808	0.14163	0.141686	0.141858	0.141824	0.14179	0.141224	0.141794	0.141969	0.141856	0.141703	0.141899	0.141401	0.141779	0.141859	0.141862	0.141686	0.141795	0.141981	0.141705	0.141693	0.141683	0.141526	0.141561	0.14244	0.141731	0.141676	0.141587	0.141766	0.141749	0.142047	0.141731	0.141687	0.141558	
13	0.141942	0.141783	0.141294	0.141883	0.14166	0.141843	0.141816	0.141657	0.141814	0.141618	0.14168	0.14187	0.141832	0.141794	0.141169	0.141799	0.141992	0.141868	0.141698	0.141915	0.141365	0.141782	0.141871	0.141874	0.14168	0.1418	0.142006	0.1417	0.141688	0.141677	0.141503	0.141541	0.142513	0.141729	0.141668	0.14157	0.141768	0.141749	0.142078	0.141729	0.14168	0.141538	
14	0.141963	0.141787	0.141246	0.141897	0.141651	0.141853	0.141824	0.141648	0.141822	0.141604	0.141673	0.141883	0.141841	0.141799	0.141108	0.141804	0.142018	0.14188	0.141693	0.141932	0.141325	0.141786	0.141884	0.141887	0.141673	0.141806	0.142033	0.141695	0.141682	0.141669	0.141478	0.14152	0.142594	0.141727	0.14166	0.141551	0.14177	0.141749	0.142113	0.141727	0.141673	0.141516	
15	0.141985	0.141791	0.141194	0.141913	0.141641	0.141864	0.141832	0.141638	0.141829	0.141589	0.141665	0.141897	0.141851	0.141805	0.141041	0.14181	0.142047	0.141894	0.141688	0.141951	0.14128	0.14179	0.141898	0.141902	0.141665	0.141812	0.142063	0.14169	0.141675	0.141661	0.141449	0.141496	0.142683	0.141724	0.14165	0.141531	0.141772	0.141749	0.142152	0.141725	0.141666	0.141492	
