
1	0	0.0249189	0.0249261	0.0249451	0.0249176	0.0249229	0.0249121	0.0249225	0	0.024916	0.0249296	0.0249284	0.0249259	0.0249012	0.0249114	0.0249348	0	0.0249194	0.0249215	0.0249278	0.0249096	0.0249185	0.024922	0.0249132	0	0.0249325	0.0249159	0.0249103	0.0249075	0.0249099	0.0249267	0.0249095	0	0.0249259	0.024921	0.0249163	0.0249337	0.0249209	0.0249112	0.0249056	0	0.0249147	0.0249191	0.0249184	0.0249016	0.0249363	0.0249073	0.0249181	0	
2	0	0.0249183	0.0249268	0.024947	0.0249159	0.0249239	0.024912	0.0249228	0	0.0249163	0.024931	0.0249293	0.0249268	0.0249005	0.0249106	0.0249356	0	0.0249198	0.0249211	0.0249305	0.0249097	0.024919	0.0249213	0.024912	0	0.0249327	0.0249152	0.0249101	0.0249064	0.0249069	0.0249266	0.0249088	0	0.0249255	0.0249211	0.0249163	0.0249358	0.0249199	0.0249121	0.0249052	0	0.0249145	0.0249191	0.0249183	0.0248989	0.0249377	0.0249053	0.0249185	0	
3	0	0.0249182	0.0249276	0.0249499	0.0249155	0.0249243	0.0249113	0.0249232	0	0.0249159	0.0249322	0.0249304	0.0249275	0.0248985	0.0249097	0.0249372	0	0.0249198	0.0249213	0.0249316	0.0249087	0.0249189	0.0249215	0.0249112	0	0.0249341	0.0249147	0.0249091	0.024905	0.0249055	0.0249273	0.0249077	0	0.0249261	0.0249213	0.024916	0.0249374	0.02492	0.0249113	0.0249036	0	0.0249139	0.024919	0.0249182	0.0248967	0.0249395	0.0249038	0.0249184	0	
4	0	0.024918	0.0249284	0.024953	0.024915	0.0249248	0.0249104	0.0249235	0	0.0249155	0.0249335	0.0249315	0.0249284	0.0248963	0.0249087	0.0249391	0	0.0249199	0.0249214	0.0249328	0.0249075	0.0249189	0.0249216	0.0249103	0	0.0249356	0.0249142	0.024908	0.0249035	0.024904	0.0249281	0.0249064	0	0.0249267	0.0249214	0.0249156	0.0249393	0.02492	0.0249104	0.024902	0	0.0249133	0.024919	0.0249181	0.0248943	0.0249416	0.0249021	0.0249182	0	
5	0	0.0249179	0.0249293	0.0249565	0.0249145	0.0249254	0.0249094	0.0249239	0	0.0249151	0.024935	0.0249327	0.0249293	0.0248938	0.0249075	0.0249411	0	0.0249199	0.0249216	0.0249342	0.0249063	0.0249188	0.0249218	0.0249094	0	0.0249372	0.0249136	0.0249068	0.0249018	0.0249024	0.024929	0.0249051	0	0.0249275	0.0249216	0.0249152	0.0249414	0.02492	0.0249095	0.0249001	0	0.0249127	0.0249189	0.0249179	0.0248917	0.0249439	0.0249003	0.0249181	0	
6	0	0.0249177	0.0249303	0.0249604	0.024914	0.024926	0.0249083	0.0249244	0	0.0249146	0.0249366	0.0249341	0.0249303	0.0248911	0.0249062	0.0249433	0	0.0249199	0.0249218	0.0249357	0.0249049	0.0249187	0.0249221	0.0249083	0	0.0249391	0.024913	0.0249054	0.0248999	0.0249006	0.02493	0.0249035	0	0.0249283	0.0249218	0.0249147	0.0249436	0.0249201	0.0249084	0.0248981	0	0.024912	0.0249188	0.0249177	0.0248888	0.0249465	0.0248983	0.0249179	0	
7	0	0.0249175	0.0249314	0.0249647	0.0249134	0.0249266	0.0249071	0.0249249	0	0.0249141	0.0249384	0.0249356	0.0249314	0.0248881	0.0249048	0.0249458	0	0.0249199	0.0249221	0.0249374	0.0249033	0.0249186	0.0249223	0.0249071	0	0.0249411	0.0249123	0.0249039	0.0248979	0.0248986	0.024931	0.0249019	0	0.0249292	0.024922	0.0249142	0.0249461	0.0249201	0.0249072	0.0248958	0	0.0249111	0.0249187	0.0249175	0.0248855	0.0249493	0.024896	0.0249177	0	
8	0	0.0249172	0.0249327	0.0249694	0.0249127	0.0249273	0.0249058	0.0249254	0	0.0249135	0.0249403	0.0249373	0.0249326	0.0248848	0.0249033	0.0249486	0	0.02492	0.0249223	0.0249393	0.0249016	0.0249185	0.0249226	0.0249058	0	0.0249434	0.0249115	0.0249023	0.0248956	0.0248964	0.0249322	0.0249	0	0.0249302	0.0249223	0.0249137	0.0249489	0.0249202	0.0249059	0.0248933	0	0.0249103	0.0249187	0.0249173	0.024882	0.0249524	0.0248936	0.0249175	0	
9	0	0.024917	0.024934	0.0249746	0.024912	0.0249281	0.0249044	0.024926	0	0.0249129	0.0249425	0.0249391	0.0249339	0.0248812	0.0249016	0.0249516	0	0.02492	0.0249226	0.0249413	0.0248997	0.0249184	0.0249229	0.0249044	0	0.0249458	0.0249107	0.0249005	0.0248931	0.024894	0.0249335	0.0248979	0	0.0249313	0.0249226	0.024913	0.024952	0.0249202	0.0249045	0.0248906	0	0.0249093	0.0249185	0.024917	0.024878	0.0249558	0.0248908	0.0249173	0	
10	0	0.0249167	0.0249355	0.0249804	0.0249112	0.024929	0.0249027	0.0249267	0	0.0249122	0.0249449	0.0249412	0.0249354	0.0248772	0.0248997	0.0249549	0	0.02492	0.0249229	0.0249436	0.0248976	0.0249183	0.0249233	0.0249028	0	0.0249486	0.0249097	0.0248985	0.0248903	0.0248913	0.024935	0.0248957	0	0.0249325	0.0249229	0.0249123	0.0249554	0.0249203	0.0249029	0.0248875	0	0.0249082	0.0249184	0.0249168	0.0248737	0.0249596	0.0248878	0.0249171	0	
11	0	0.0249163	0.0249372	0.0249867	0.0249103	0.0249299	0.024901	0.0249275	0	0.0249114	0.0249476	0.0249434	0.0249371	0.0248727	0.0248976	0.0249586	0	0.0249201	0.0249232	0.0249461	0.0248953	0.0249181	0.0249237	0.024901	0	0.0249516	0.0249087	0.0248962	0.0248872	0.0248883	0.0249366	0.0248932	0	0.0249338	0.0249232	0.0249116	0.0249591	0.0249204	0.0249012	0.0248842	0	0.024907	0.0249183	0.0249164	0.0248689	0.0249637	0.0248845	0.0249168	0	
