
1	140.638
2	140.638
3	140.637
4	140.637
5	140.637
6	140.637
7	140.637
8	140.636
9	140.636
10	140.636
11	140.636
12	140.635
13	140.635
14	140.635
15	140.635
16	140.634
17	140.634
18	140.634
19	140.634
20	140.633
21	140.633
22	140.633
23	140.632
24	140.632
25	140.632
26	140.632
27	140.631
28	140.631
29	140.631
30	140.63
31	140.63
32	140.63
33	140.63
34	140.629
35	140.629
36	140.629
37	140.628
38	140.628
39	140.628
40	140.627
41	140.627
42	140.627
43	140.626
44	140.626
45	140.626
46	140.625
47	140.625
48	140.625
49	140.624
50	140.624
51	140.624
52	140.623
53	140.623
54	140.622
55	140.622
56	140.622
57	140.621
58	140.621
59	140.621
60	140.62
61	140.62
62	140.619
63	140.619
64	140.618
65	140.618
66	140.618
67	140.617
68	140.617
69	140.616
70	140.616
71	140.615
72	140.615
73	140.615
74	140.614
75	140.614
76	140.613
77	140.613
78	140.612
79	140.612
80	140.611
81	140.611
82	140.61
83	140.61
84	140.609
85	140.609
86	140.608
87	140.608
88	140.607
89	140.607
90	140.606
91	140.606
92	140.605
93	140.604
94	140.604
95	140.603
96	140.603
97	140.602
98	140.602
99	140.601
100	140.6
101	140.6
102	140.599
103	140.599
104	140.598
105	140.597
106	140.597
107	140.596
108	140.595
109	140.595
110	140.594
111	140.593
112	140.593
113	140.592
114	140.591
115	140.591
116	140.59
117	140.589
118	140.589
119	140.588
120	140.587
121	140.586
122	140.586
123	140.585
124	140.584
125	140.583
126	140.583
127	140.582
128	140.581
129	140.58
130	140.579
131	140.579
132	140.578
133	140.577
134	140.576
135	140.575
136	140.574
137	140.573
138	140.573
139	140.572
140	140.571
141	140.57
142	140.569
143	140.568
144	140.567
145	140.566
146	140.565
147	140.564
148	140.563
149	140.562
150	140.561
151	140.56
152	140.559
153	140.558
154	140.557
155	140.556
156	140.555
157	140.554
158	140.553
159	140.552
160	140.551
161	140.55
162	140.549
163	140.547
164	140.546
165	140.545
166	140.544
167	140.543
168	140.542
169	140.54
170	140.539
171	140.538
172	140.537
173	140.536
174	140.534
175	140.533
176	140.532
177	140.53
178	140.529
179	140.528
180	140.526
181	140.525
182	140.524
183	140.522
184	140.521
185	140.519
186	140.518
187	140.517
188	140.515
189	140.514
190	140.512
